customer_id,contract_type,segment,base_arpu,tenure_months
4768,Monthly,MidMarket,2576.56,23
4769,Half-Yearly,Enterprise,3736.88,2
4770,Monthly,SMB,1436.49,10
4771,Monthly,MidMarket,2832.71,6
4772,Monthly,SMB,3162.75,8
4773,Monthly,SMB,2592.08,15
4774,Half-Yearly,SMB,2758.45,45
4775,Monthly,MidMarket,1460.65,29
4776,Half-Yearly,SMB,3499.64,28
4777,Monthly,MidMarket,3989.51,22
4778,Monthly,Enterprise,3722.28,34
4779,Monthly,SMB,4757.26,20
4780,Monthly,MidMarket,3263.93,33
4781,Monthly,SMB,3697.48,15
4782,Monthly,SMB,3197.87,7
4783,Quarterly,MidMarket,4061.87,24
4784,Monthly,Enterprise,1465.93,26
4785,Monthly,MidMarket,1993.98,50
4786,Monthly,MidMarket,6088.18,10
4787,Half-Yearly,SMB,985.16,15
4788,Annual,SMB,2798.73,37
4789,Quarterly,MidMarket,5051.92,59
4790,Monthly,SMB,2858.44,24
4791,Monthly,SMB,2484.3,11
4792,Annual,MidMarket,3159.72,40
4793,Monthly,SMB,2542.99,21
4794,Monthly,SMB,3022.63,40
4795,Monthly,MidMarket,2191.8,38
4796,Monthly,MidMarket,4909.38,15
4797,Monthly,Enterprise,5655.98,15
4798,Half-Yearly,MidMarket,2807.29,37
4799,Monthly,SMB,1597.32,45
4800,Quarterly,Enterprise,2354.94,14
4801,Monthly,MidMarket,2744.09,43
4802,Monthly,SMB,3742.44,52
4803,Annual,SMB,1893.9,21
4804,Monthly,MidMarket,2108.81,44
4805,Half-Yearly,MidMarket,3751.1,20
4806,Quarterly,MidMarket,4548.3,33
4807,Monthly,MidMarket,2253.6,3
4808,Annual,MidMarket,1636.07,40
4809,Monthly,Enterprise,13067.1,23
4810,Half-Yearly,MidMarket,4240.71,44
4811,Monthly,SMB,2643.47,47
4812,Half-Yearly,MidMarket,4407.51,23
4813,Monthly,SMB,2818.6,27
4814,Quarterly,MidMarket,4403.79,35
4815,Half-Yearly,Enterprise,3202.63,25
4816,Annual,MidMarket,3105.94,32
4817,Annual,MidMarket,2832.42,22
4818,Half-Yearly,SMB,1554.14,8
4819,Half-Yearly,SMB,7130.54,56
4820,Monthly,SMB,1951.41,51
4821,Monthly,MidMarket,1616.45,52
4822,Monthly,MidMarket,2708.67,38
4823,Monthly,MidMarket,1933.98,18
4824,Monthly,SMB,2912.39,28
4825,Quarterly,SMB,4062.26,28
4826,Monthly,MidMarket,4665.2,11
4827,Quarterly,SMB,4301.11,12
4828,Monthly,MidMarket,2597.92,55
4829,Monthly,MidMarket,3048.23,2
4830,Quarterly,MidMarket,3581.53,59
4831,Half-Yearly,SMB,1351.53,37
4832,Half-Yearly,Enterprise,3853.6,4
4833,Quarterly,SMB,1547.22,41
4834,Monthly,Enterprise,7466.31,45
4835,Quarterly,SMB,2484.85,45
4836,Monthly,SMB,2743.0,47
4837,Monthly,Enterprise,2108.29,34
4838,Monthly,SMB,2245.12,23
4839,Monthly,MidMarket,8294.45,13
4840,Monthly,MidMarket,4551.29,7
4841,Annual,Enterprise,1484.54,32
4842,Annual,Enterprise,5865.81,23
4843,Monthly,SMB,5099.81,49
4844,Monthly,MidMarket,2626.62,8
4845,Monthly,SMB,3422.11,50
4846,Monthly,SMB,2960.98,47
4847,Annual,MidMarket,7242.06,47
4848,Monthly,SMB,2083.22,37
4849,Half-Yearly,MidMarket,3183.4,34
4850,Monthly,MidMarket,2458.57,48
4851,Annual,MidMarket,1564.2,29
4852,Monthly,Enterprise,7992.33,37
4853,Half-Yearly,SMB,1751.62,23
4854,Monthly,MidMarket,3291.37,38
4855,Quarterly,Enterprise,1361.97,29
4856,Monthly,SMB,2490.95,44
4857,Monthly,SMB,3604.31,5
4858,Annual,MidMarket,2056.72,52
4859,Annual,SMB,3881.83,40
4860,Half-Yearly,SMB,2641.05,11
4861,Quarterly,MidMarket,5024.28,14
4862,Half-Yearly,MidMarket,5501.59,56
4863,Monthly,Enterprise,2289.22,49
4864,Monthly,MidMarket,3085.69,42
4865,Monthly,MidMarket,3237.49,2
4866,Quarterly,SMB,3939.1,35
4867,Monthly,SMB,3000.31,45
4868,Monthly,SMB,3247.35,49
4869,Quarterly,Enterprise,2671.69,59
4870,Half-Yearly,SMB,3139.62,35
4871,Monthly,SMB,5345.84,42
4872,Monthly,MidMarket,3986.77,28
4873,Monthly,SMB,4086.99,8
4874,Monthly,SMB,4127.31,32
4875,Monthly,MidMarket,2781.61,4
4876,Quarterly,SMB,3440.84,45
4877,Quarterly,SMB,1829.27,7
4878,Quarterly,SMB,5276.21,39
4879,Monthly,MidMarket,852.07,48
4880,Half-Yearly,MidMarket,2866.32,27
4881,Monthly,SMB,4981.09,37
4882,Quarterly,MidMarket,1613.66,17
4883,Half-Yearly,SMB,3568.5,10
4884,Monthly,Enterprise,2194.38,4
4885,Monthly,SMB,2525.11,23
4886,Half-Yearly,MidMarket,4562.72,14
4887,Monthly,Enterprise,3258.84,5
4888,Quarterly,MidMarket,1193.37,2
4889,Monthly,SMB,1921.01,46
4890,Quarterly,SMB,4623.47,24
4891,Monthly,MidMarket,3648.33,18
4892,Monthly,SMB,6546.34,27
4893,Quarterly,MidMarket,6356.23,24
4894,Monthly,MidMarket,2555.47,29
4895,Monthly,MidMarket,9195.39,11
4896,Monthly,SMB,3013.98,48
4897,Monthly,MidMarket,1932.94,18
4898,Monthly,MidMarket,2241.41,59
4899,Monthly,MidMarket,1079.74,48
4900,Annual,SMB,6143.55,53
4901,Monthly,SMB,6109.76,4
4902,Quarterly,SMB,1887.52,33
4903,Monthly,SMB,2690.42,14
4904,Monthly,MidMarket,3112.01,44
4905,Annual,Enterprise,1934.96,56
4906,Monthly,SMB,1353.17,42
4907,Annual,MidMarket,2711.72,32
4908,Monthly,SMB,2579.92,51
4909,Half-Yearly,SMB,2502.92,4
4910,Quarterly,SMB,3295.2,20
4911,Half-Yearly,SMB,5671.93,21
4912,Quarterly,Enterprise,2600.89,3
4913,Quarterly,SMB,3218.59,25
4914,Monthly,MidMarket,4134.38,4
4915,Monthly,SMB,3825.19,58
4916,Annual,Enterprise,2260.88,47
4917,Monthly,SMB,3113.09,11
4918,Monthly,SMB,3813.84,16
4919,Half-Yearly,SMB,1794.07,59
4920,Monthly,SMB,5263.72,36
4921,Annual,SMB,5677.21,6
4922,Half-Yearly,Enterprise,2153.28,31
4923,Quarterly,MidMarket,3252.41,40
4924,Half-Yearly,MidMarket,3979.95,13
4925,Monthly,MidMarket,2331.98,23
4926,Monthly,SMB,3702.36,52
4927,Quarterly,SMB,3208.2,4
4928,Monthly,Enterprise,1539.84,37
4929,Half-Yearly,MidMarket,3665.14,42
4930,Annual,Enterprise,1816.99,37
4931,Monthly,MidMarket,4548.9,44
4932,Monthly,SMB,2203.84,33
4933,Annual,SMB,2772.27,56
4934,Monthly,SMB,5527.69,42
4935,Quarterly,SMB,3727.05,29
4936,Monthly,SMB,1833.97,37
4937,Annual,SMB,1888.03,19
4938,Quarterly,MidMarket,2276.32,51
4939,Half-Yearly,Enterprise,3560.26,20
4940,Half-Yearly,MidMarket,3502.51,32
4941,Monthly,Enterprise,2039.79,44
4942,Monthly,SMB,1762.97,55
4943,Half-Yearly,SMB,3383.66,16
4944,Monthly,MidMarket,2746.72,5
4945,Half-Yearly,SMB,7869.48,49
4946,Annual,SMB,3030.47,46
4947,Quarterly,SMB,6744.04,12
4948,Half-Yearly,SMB,1760.45,45
4949,Half-Yearly,MidMarket,1468.58,21
4950,Half-Yearly,SMB,1800.76,14
4951,Monthly,MidMarket,5090.38,37
4952,Monthly,MidMarket,6569.85,22
4953,Monthly,SMB,2096.49,30
4954,Quarterly,SMB,2422.96,23
4955,Quarterly,SMB,1761.57,5
4956,Half-Yearly,SMB,1319.18,29
4957,Monthly,MidMarket,4118.67,59
4958,Quarterly,MidMarket,3295.65,30
4959,Monthly,MidMarket,2995.06,18
4960,Half-Yearly,SMB,1587.59,46
4961,Quarterly,MidMarket,6235.29,50
4962,Monthly,MidMarket,2376.75,52
4963,Monthly,SMB,3790.04,1
4964,Half-Yearly,MidMarket,1549.13,39
4965,Quarterly,SMB,2736.03,17
4966,Monthly,MidMarket,3398.6,3
4967,Annual,MidMarket,3453.64,42
4968,Half-Yearly,SMB,3195.8,7
4969,Annual,MidMarket,3723.93,27
4970,Monthly,SMB,1792.32,28
4971,Quarterly,SMB,3257.83,44
4972,Half-Yearly,Enterprise,3137.53,54
4973,Quarterly,Enterprise,3308.51,31
4974,Half-Yearly,SMB,3079.6,15
4975,Monthly,SMB,1680.85,55
4976,Monthly,SMB,1647.46,53
4977,Monthly,SMB,1100.57,48
4978,Monthly,MidMarket,4306.54,8
4979,Monthly,Enterprise,4326.2,6
4980,Monthly,MidMarket,4357.26,28
4981,Annual,SMB,3422.26,4
4982,Monthly,MidMarket,1141.5,30
4983,Quarterly,SMB,1878.03,43
4984,Half-Yearly,Enterprise,3218.55,17
4985,Quarterly,Enterprise,3168.4,34
4986,Monthly,MidMarket,2696.64,6
4987,Half-Yearly,SMB,3519.28,36
4988,Quarterly,SMB,2996.63,35
4989,Half-Yearly,SMB,3147.45,39
4990,Half-Yearly,MidMarket,2235.95,39
4991,Annual,SMB,4637.38,16
4992,Quarterly,SMB,2455.66,2
4993,Monthly,SMB,1637.96,8
4994,Quarterly,MidMarket,2107.06,15
4995,Monthly,SMB,2548.32,27
4996,Half-Yearly,Enterprise,4662.47,16
4997,Monthly,Enterprise,2924.79,1
4998,Monthly,Enterprise,2741.43,59
4999,Half-Yearly,SMB,1699.52,10
5000,Quarterly,SMB,4244.87,7
